,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,EMA_200,EMA_50,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,cross,result
46729,46729,1680687000,1.09511,1.09536,1.09491,1.09515,1991,5,298650000,1.09483,1.09552,1.09552,1.09483,44.22945,-113.77893,-7.71e-05,-7.56e-05,14.02366,16.10299,16.6577,39.69378,0.31547,44.9513,-0.00457,40.25626,55.46013,1,2,loss
46745,46745,1680691800,1.09592,1.09592,1.09522,1.09527,2530,6,379500000,1.09496,1.0956,1.0956,1.09496,44.8546,-14.19068,0.000126,0.0001284,15.52072,27.93822,20.12485,56.7743,0.35016,43.21221,0.01735,46.65945,61.89729,1,2,loss
46765,46765,1680697800,1.09436,1.09488,1.09433,1.09479,2381,5,357150000,1.09495,1.09523,1.09523,1.09495,46.18205,-49.65946,-9.95e-05,-8.95e-05,19.42443,29.86081,22.59893,57.04392,0.45729,54.07517,-0.04017,30.82812,49.88109,1,2,loss
46773,46773,1680700200,1.09462,1.09488,1.09455,1.09485,1812,6,271800000,1.09495,1.09517,1.09517,1.09495,47.05638,-44.83317,-6.77e-05,-6.37e-05,18.05356,29.14768,18.36282,49.84751,0.43968,54.52999,-0.08487,36.62331,47.42538,1,2,win
46777,46777,1680701400,1.0949,1.09493,1.09451,1.09457,2038,5,305700000,1.09495,1.09513,1.09513,1.09495,43.36478,-95.85096,-7.92e-05,-6.18e-05,21.57988,30.11982,14.54211,49.26193,0.15643,51.53656,-0.0201,50.24429,53.84784,1,2,loss
46810,46810,1680711300,1.09536,1.09537,1.09472,1.09472,2582,5,387300000,1.09486,1.09488,1.09488,1.09486,46.51236,0.17094,0.0002526,0.000253,13.49148,24.18947,20.45794,50.59617,0.43677,48.28637,-0.02648,43.5976,65.69141,1,2,loss
46850,46850,1680723300,1.09076,1.09089,1.09034,1.09036,2108,6,316200000,1.094,1.0925,1.0925,1.094,29.11615,-197.99758,-0.0005518,-0.0005249,6.28003,33.89785,37.84472,30.44465,0.15508,33.20173,-0.14561,0.0,2.55473,1,2,loss
46889,46889,1680735000,1.09027,1.09042,1.09022,1.09024,1557,13,233550000,1.09273,1.09067,1.09067,1.09273,46.70005,-37.31343,9.7e-06,1.9e-05,16.56215,19.57498,17.10227,65.16954,0.42212,45.34665,-0.02293,5.36772,16.68499,1,2,loss
46903,46903,1680739200,1.09005,1.09005,1.08986,1.08989,61,73,9150000,1.09241,1.09048,1.09048,1.09241,38.28719,-199.60669,-4.13e-05,-2.03e-05,21.5461,34.40704,19.94408,43.13532,0.0154,43.39466,-0.03669,36.53431,67.62706,1,2,loss
46930,46930,1680747300,1.09081,1.09085,1.09077,1.09082,708,19,106200000,1.09197,1.09058,1.09058,1.09197,60.92642,51.21901,0.0001394,0.0001451,18.01386,10.72219,41.48679,58.7548,0.58163,54.68401,0.01375,17.68857,21.11398,1,2,win
46973,46973,1680760200,1.0886,1.08871,1.0886,1.08863,1435,13,215250000,1.09108,1.08946,1.08946,1.09108,28.68583,-107.65851,-0.000247,-0.0002465,12.14082,33.08282,43.06055,38.84868,0.32631,43.18038,-0.05233,3.85746,14.0604,1,2,loss
47002,47002,1680768900,1.08918,1.08918,1.08905,1.08912,1060,13,159000000,1.09057,1.08919,1.08919,1.09057,50.77173,4.32499,2.93e-05,2.95e-05,25.51396,15.02835,31.42749,50.78719,0.50715,53.62026,0.01469,33.33166,26.226,1,2,loss
47007,47007,1680770400,1.0892,1.08925,1.08911,1.08913,1420,6,213000000,1.0905,1.08918,1.08918,1.0905,50.62634,31.93916,2.75e-05,2.83e-05,19.55686,19.47088,19.74769,35.66415,0.514,48.74195,-0.01193,39.01448,39.15667,1,2,loss
47032,47032,1680777900,1.09096,1.09122,1.09087,1.09106,2294,5,344100000,1.09048,1.09005,1.09005,1.09048,61.6071,57.41787,0.0004387,0.0004436,19.75627,16.40036,30.13387,50.22725,0.64217,63.80074,0.1,9.93334,28.37729,1,2,win
47068,47068,1680788700,1.09029,1.09029,1.08984,1.08996,1974,5,296100000,1.09038,1.09014,1.09014,1.09038,44.87165,-22.75078,5.76e-05,5.94e-05,15.93048,24.18288,20.30457,50.44349,0.3957,50.43621,-0.02201,30.41361,49.58067,1,2,loss
47087,47087,1680794400,1.09144,1.0915,1.09075,1.09079,2229,6,334350000,1.09049,1.09063,1.09063,1.09049,47.95556,15.30218,0.0002541,0.0002738,14.80732,18.6624,29.39174,57.24905,0.42965,55.03909,-0.02016,39.3511,58.95966,0,2,loss
47129,47129,1680807000,1.09245,1.09247,1.09203,1.09221,1419,6,212850000,1.09061,1.09113,1.09113,1.09061,61.15378,49.8008,0.0004972,0.0005195,22.90182,17.28198,46.28646,65.86645,0.55571,58.64485,0.05313,26.02364,28.41611,0,2,loss
47140,47140,1680810300,1.09339,1.09364,1.09335,1.0934,1170,5,175500000,1.09089,1.0919,1.0919,1.09089,66.795,83.87144,0.0005725,0.0005849,28.87696,11.41742,45.58569,66.69107,0.68663,61.10733,0.08696,45.60656,55.29804,0,2,win
47185,47185,1680823800,1.09227,1.09227,1.09181,1.09198,664,16,99600000,1.09156,1.09246,1.09246,1.09156,34.25498,-85.98105,-0.0002145,-0.0002135,21.10998,26.07639,44.75167,34.26334,0.32612,40.70889,-0.02747,74.2395,64.9286,1,2,win
47212,47212,1680831900,1.09154,1.09155,1.0915,1.09153,427,19,64050000,1.09161,1.09199,1.09199,1.09161,31.26856,-217.73499,-0.0001225,-0.0001217,12.19122,34.96961,22.05751,44.68323,0.0857,40.77684,-0.0229,0.0,23.03481,1,2,loss
47233,47233,1680838200,1.09174,1.09174,1.09148,1.09149,322,14,48300000,1.09164,1.09187,1.09187,1.09164,40.72664,-83.29777,-6.2e-06,1.5e-05,16.87128,29.21362,29.99038,51.81726,0.17941,47.79506,-0.01832,8.69682,20.81983,1,2,loss
47265,47265,1680847800,1.09196,1.09199,1.09186,1.09186,514,14,77100000,1.09168,1.09184,1.09184,1.09168,49.98541,19.14708,6.28e-05,6.63e-05,13.98156,19.50838,19.85135,48.8365,0.48029,44.59528,0.01374,29.15134,44.79384,0,2,win
47294,47294,1680856500,1.09166,1.09169,1.09147,1.09149,624,6,93600000,1.09169,1.09173,1.09173,1.09169,40.38497,-56.64541,-8e-05,-7.94e-05,29.46907,22.90693,27.74595,41.18053,0.27768,58.80343,-0.02565,81.19891,78.10437,0,2,loss
47299,47299,1680858000,1.09164,1.09164,1.09126,1.09131,962,6,144300000,1.09168,1.09171,1.09171,1.09168,36.63706,-141.45075,-6.15e-05,-6.09e-05,21.37001,28.32305,22.71778,58.03552,0.15259,49.38711,-0.01466,61.46637,80.20868,1,2,loss
47320,47320,1680864300,1.0915,1.09157,1.09147,1.0915,811,6,121650000,1.09167,1.09167,1.09167,1.09167,44.19736,-54.52078,1.79e-05,2.73e-05,10.52496,21.74825,21.6518,70.68762,0.34537,58.30196,-0.01008,26.31856,52.39546,0,2,loss
47331,47331,1680867600,1.09159,1.0916,1.09142,1.09147,691,6,103650000,1.09165,1.0916,1.0916,1.09165,45.17163,-49.02913,-3.16e-05,-3.12e-05,16.5557,20.28536,28.99032,48.04429,0.33443,57.87686,-0.00275,55.71481,57.69481,1,2,loss
47333,47333,1680868200,1.09151,1.09151,1.09144,1.09145,715,7,107250000,1.09165,1.09159,1.09159,1.09165,44.46982,-55.26725,-3.42e-05,-3.17e-05,12.43517,20.95085,26.34569,47.71916,0.33536,54.88489,-0.00458,46.87147,52.87195,1,2,loss
47347,47347,1680872400,1.0913,1.09138,1.09118,1.09118,520,6,78000000,1.09161,1.09148,1.09148,1.09161,40.10315,-104.81901,-6.76e-05,-6e-05,10.35925,23.20851,18.01726,36.02376,0.13881,46.34298,0.01008,65.75285,75.20699,0,2,loss
47366,47366,1680878100,1.09173,1.09174,1.09159,1.09165,712,6,106800000,1.09162,1.0916,1.0916,1.09162,50.09029,3.57201,8.6e-05,9.57e-05,16.49429,21.52958,31.87501,52.32108,0.50043,49.35383,-0.00824,4.11119,14.56263,1,2,win
47393,47393,1680886200,1.0898,1.0898,1.08928,1.08929,899,6,134850000,1.09132,1.0907,1.0907,1.09132,37.13854,-80.82919,-0.0003887,-0.0003681,14.20185,24.5032,19.22965,56.23738,0.32987,40.59626,-0.0853,44.64178,66.4059,0,2,loss
47410,47410,1680891300,1.09054,1.09068,1.09051,1.09064,831,7,124650000,1.09125,1.09079,1.09079,1.09125,48.51077,-2.96604,0.000111,0.0001273,15.45535,19.475,39.40612,61.68113,0.49854,49.44855,-0.00917,4.08568,29.0534,0,2,loss
47425,47425,1680895800,1.09105,1.09113,1.09083,1.09089,478,15,71700000,1.09121,1.09087,1.09087,1.09121,49.59662,1.70203,9.18e-05,0.0001003,14.38353,21.73396,24.31934,64.52138,0.45548,50.91134,0.01284,49.78242,72.90925,1,2,win
47455,47455,1680904800,1.09051,1.09058,1.09036,1.09047,369,43,55350000,1.09109,1.09076,1.09076,1.09109,42.55551,-81.73357,-8.39e-05,-7.91e-05,11.20502,22.38197,22.97995,34.4528,0.29788,47.14065,0.00642,57.48715,58.89919,1,2,loss
47504,47504,1681092600,1.09079,1.09081,1.09072,1.09076,784,19,117600000,1.09079,1.09048,1.09048,1.09079,55.29112,34.71734,0.0001788,0.0001846,13.39484,9.77093,23.16854,36.10254,0.56344,49.79935,0.0,20.07193,38.94061,0,2,loss
47517,47517,1681096500,1.09116,1.09116,1.09072,1.09074,1583,13,237450000,1.09081,1.09069,1.09069,1.09081,47.53186,-25.50403,0.000143,0.0001657,22.72873,20.01637,38.06871,52.49692,0.33154,39.21126,0.01651,49.28613,65.97298,1,2,win
47562,47562,1681110000,1.08984,1.08986,1.08948,1.08952,1373,13,205950000,1.09054,1.09009,1.09009,1.09054,32.88961,-202.04257,-0.0001058,-9.56e-05,9.91968,29.54437,27.68064,39.60358,-0.16989,45.34571,-0.02386,20.87299,21.99288,1,2,loss
47574,47574,1681113600,1.08956,1.08956,1.08922,1.08924,1069,13,160350000,1.09044,1.08992,1.08992,1.09044,31.64471,-197.25225,-0.0001068,-9e-05,15.8621,33.26969,24.20538,42.63443,-0.1327,36.36817,-0.0257,39.61,64.0509,1,2,loss
47616,47616,1681126200,1.09138,1.09145,1.09114,1.09122,1364,6,204600000,1.09042,1.0905,1.0905,1.09042,60.68132,71.466,0.0003313,0.0003319,22.59451,14.54404,46.48057,50.05872,0.59426,62.30215,0.05593,17.72083,21.52924,1,2,win
47630,47630,1681130400,1.09144,1.09144,1.09121,1.09126,1041,6,156150000,1.09052,1.09079,1.09079,1.09052,54.88701,50.67606,0.0001643,0.0001717,13.94903,18.46759,20.22638,60.58416,0.54958,47.25135,0.0055,65.7195,63.85398,0,2,win
47681,47681,1681145700,1.08405,1.08419,1.08374,1.08374,2704,6,405600000,1.08939,1.08723,1.08723,1.08939,23.82147,-150.10406,-0.0010928,-0.0010926,6.41834,29.64582,41.18144,27.25928,0.2982,32.71597,-0.09956,39.53919,51.87463,1,2,loss
47734,47734,1681161600,1.08555,1.08569,1.08554,1.08558,1961,6,294150000,1.08742,1.08519,1.08519,1.08742,63.87902,82.99544,0.0002612,0.0002619,20.62691,10.18363,36.96433,52.15447,0.61672,65.90488,0.00921,65.45786,70.89395,0,2,loss
47744,47744,1681164600,1.0859,1.08593,1.08568,1.08571,1748,6,262200000,1.08725,1.08534,1.08534,1.08725,60.47773,106.42424,0.0002088,0.0002132,21.84669,14.40935,26.66492,44.27154,0.62852,63.39884,0.00737,77.25284,88.23551,0,2,loss
47758,47758,1681168800,1.08612,1.08618,1.0861,1.08611,782,15,117300000,1.08709,1.08563,1.08563,1.08709,61.42786,79.06938,0.0002055,0.0002086,20.96751,14.35133,34.89384,60.10097,0.66954,60.38712,0.05804,64.73451,67.6762,0,2,loss
47816,47816,1681186200,1.08737,1.08744,1.08694,1.08695,1982,13,297300000,1.08688,1.08674,1.08674,1.08688,46.57197,-25.76209,0.000235,0.0002793,24.33534,22.34226,45.10666,54.72817,0.36634,53.47852,-0.03771,10.08528,24.88326,1,2,loss
47836,47836,1681192200,1.08815,1.08823,1.08805,1.08809,1502,13,225300000,1.08704,1.08736,1.08736,1.08704,58.15032,55.76453,0.000274,0.0002818,16.13068,9.20912,33.05768,73.24882,0.66206,57.10634,0.05241,37.82323,53.40162,0,2,loss
47843,47843,1681194300,1.08849,1.08849,1.08823,1.08839,2265,14,339750000,1.08713,1.08761,1.08761,1.08713,59.52682,75.70412,0.0002704,0.0002734,25.15826,18.8678,35.78075,51.5792,0.60099,49.71615,0.0193,59.9741,69.10802,0,2,loss
47879,47879,1681205100,1.08902,1.0891,1.08887,1.08891,2098,5,314700000,1.08757,1.08845,1.08845,1.08757,54.15346,32.12332,0.0002306,0.0002413,19.36164,10.81042,46.87117,75.66239,0.55309,52.20453,0.02113,4.74727,33.78357,1,2,loss
47905,47905,1681212900,1.09003,1.09008,1.08953,1.08969,2211,6,331650000,1.08803,1.08924,1.08924,1.08803,50.7075,-9.78633,0.0003051,0.000336,19.29591,25.81082,24.42314,36.21818,0.44988,47.45145,0.0257,13.20234,31.88655,1,2,loss
47919,47919,1681217100,1.09109,1.09145,1.09085,1.09085,2203,5,330450000,1.08841,1.09,1.09,1.08841,54.13392,42.26741,0.000427,0.000448,18.71697,19.66518,28.37425,71.61305,0.52992,49.30347,0.04677,34.18232,63.03121,0,2,loss
47937,47937,1681222500,1.09181,1.09194,1.09169,1.0917,2043,6,306450000,1.08892,1.09079,1.09079,1.08892,56.71298,65.50246,0.0003225,0.0003293,21.43136,15.3963,25.49173,57.61262,0.66688,50.30889,0.03299,32.34512,53.63016,0,2,win
47976,47976,1681234200,1.09197,1.09223,1.09182,1.09205,2229,5,334350000,1.08973,1.09143,1.09143,1.08973,55.90331,37.14128,0.0002745,0.0002765,15.09939,19.68529,25.37588,50.46898,0.59915,51.09936,0.03206,25.77524,47.57597,0,2,win
48027,48027,1681249500,1.09041,1.09049,1.09036,1.09044,1339,5,200850000,1.09005,1.09061,1.09061,1.09005,47.50347,-3.68979,2.99e-05,3.62e-05,10.5233,23.07911,30.06631,45.52506,0.49344,50.39938,-0.02567,10.00039,23.98617,1,2,loss
48046,48046,1681255200,1.09139,1.09139,1.09128,1.09128,577,13,86550000,1.09025,1.09093,1.09093,1.09025,56.85668,48.77202,0.0001864,0.0001932,23.18015,14.71258,31.64699,69.08515,0.59266,55.9173,-0.0055,34.88635,39.06911,1,2,loss
48080,48080,1681265400,1.09153,1.09156,1.0914,1.09147,362,19,54300000,1.09056,1.09126,1.09126,1.09056,54.2008,24.53768,0.000109,0.0001159,14.47784,27.7271,20.00119,69.08097,0.54388,48.40878,0.00092,22.05718,49.96669,1,2,loss
48115,48115,1681275900,1.0926,1.09266,1.09255,1.09258,960,14,144000000,1.09099,1.09192,1.09192,1.09099,64.80238,85.77109,0.0002385,0.0002387,25.01998,7.13553,52.39874,73.22223,0.64119,67.24073,0.0412,28.05939,20.12932,1,2,loss
48151,48151,1681286700,1.0925,1.09265,1.09246,1.09257,1627,13,244050000,1.09139,1.09227,1.09227,1.09139,54.9035,39.93294,0.000111,0.000114,22.55213,14.42732,35.4618,57.47185,0.58215,60.9602,0.02655,23.33884,41.12621,1,2,loss
48164,48164,1681290600,1.09269,1.09279,1.09259,1.0927,1485,5,222750000,1.09158,1.09254,1.09254,1.09158,48.63488,-34.40891,0.0001618,0.0001819,20.30969,25.22846,34.95656,52.17933,0.41672,57.06577,0.01922,16.03861,49.15254,1,2,loss
48179,48179,1681295100,1.09232,1.09243,1.09204,1.09215,2322,6,348300000,1.09168,1.09247,1.09247,1.09168,43.57095,-54.21046,-2.22e-05,-2.15e-05,16.4399,23.62801,23.90687,58.75671,0.32408,50.14185,0.04214,61.64357,74.33427,0,2,loss
48191,48191,1681298700,1.09247,1.0925,1.09192,1.09206,2163,5,324450000,1.09178,1.09248,1.09248,1.09178,41.52195,-116.09957,-1.25e-05,8.2e-06,14.53189,28.16455,21.92939,43.2171,0.08972,40.97065,-0.00824,34.87497,53.36742,1,2,loss
48204,48204,1681302600,1.09235,1.09249,1.092,1.09211,1667,6,250050000,1.09184,1.0924,1.0924,1.09184,43.54832,-70.69943,-4.39e-05,-4.21e-05,12.6036,19.66852,15.17918,49.1775,0.24126,48.74258,0.00275,63.9231,73.9114,0,2,loss
48221,48221,1681307700,1.09293,1.09297,1.09239,1.0924,1765,5,264750000,1.09198,1.09258,1.09258,1.09198,45.25727,-33.43496,7.11e-05,9.68e-05,21.63637,21.00052,19.7371,66.43696,0.28296,55.94736,-0.0302,32.95354,40.92606,1,2,loss
48231,48231,1681310700,1.0926,1.09264,1.09231,1.09241,1588,6,238200000,1.09203,1.09254,1.09254,1.09203,46.6079,-59.37334,-1.6e-05,-1.01e-05,22.71746,21.68482,19.51889,42.16756,0.33512,53.71208,-0.04118,63.56753,73.12501,0,2,loss
48255,48255,1681317900,1.09716,1.09741,1.0964,1.09736,5469,5,820350000,1.09285,1.09484,1.09484,1.09285,60.31143,29.73721,0.0011827,0.0012166,24.123,23.80873,21.18406,48.52915,0.5812,62.93291,0.02188,13.61866,30.59525,0,2,loss
48264,48264,1681320600,1.09923,1.09952,1.09865,1.09883,5143,5,771450000,1.09335,1.09602,1.09602,1.09335,63.7767,89.61175,0.0011093,0.0011434,26.54044,12.00985,36.79574,57.85096,0.60606,58.9975,0.07012,61.97324,72.77529,0,2,loss
48295,48295,1681329900,1.09928,1.09958,1.09923,1.09937,3492,5,523800000,1.09474,1.09794,1.09794,1.09474,60.66437,68.54928,0.0003993,0.0004075,20.13156,8.13743,36.25476,71.60072,0.66409,59.86921,0.0273,39.76856,51.7263,0,2,loss
48357,48357,1681348500,1.09903,1.09905,1.09886,1.09887,734,19,110100000,1.09676,1.09894,1.09894,1.09676,44.17032,-121.02564,3.2e-06,5.5e-06,16.36302,20.23616,18.92402,35.2336,0.22634,47.23689,-0.01001,35.77251,57.94121,1,2,loss
48379,48379,1681355100,1.09946,1.09946,1.09873,1.09898,2107,13,316050000,1.09728,1.09922,1.09922,1.09728,38.47852,-160.09743,8.72e-05,0.000128,19.35951,30.72182,36.36907,42.08843,0.11964,39.02553,-0.04093,5.06891,31.94445,1,2,loss
48392,48392,1681359000,1.09958,1.09967,1.09948,1.09953,2285,13,342750000,1.09758,1.09942,1.09942,1.09758,48.75804,-13.14353,0.0001187,0.0001355,22.48034,18.20534,29.6105,64.00691,0.42572,51.02835,0.03457,42.95857,61.44478,1,2,loss
48439,48439,1681373100,1.09881,1.09887,1.09859,1.09864,1725,13,258750000,1.09816,1.09908,1.09908,1.09816,38.61979,-121.24131,-8.42e-05,-8.39e-05,12.48996,23.31759,21.77221,43.33986,0.24499,41.04318,-0.03276,22.06286,41.27082,1,2,loss
48461,48461,1681379700,1.09863,1.09863,1.0976,1.09805,3173,5,475950000,1.09824,1.09877,1.09877,1.09824,36.13065,-248.27893,-8.12e-05,-8.04e-05,18.15378,19.6007,22.90813,43.77206,-0.00676,45.55991,-0.02458,53.6873,71.21299,1,2,loss
48484,48484,1681386600,1.10137,1.10153,1.10124,1.10124,3093,5,463950000,1.09874,1.10003,1.10003,1.09874,59.05357,35.89305,0.0006745,0.0006904,14.47153,16.3434,27.0359,53.45122,0.57076,57.1046,0.14368,18.52239,34.76784,1,2,loss
48495,48495,1681389900,1.10213,1.10235,1.10196,1.10223,3125,6,468750000,1.09907,1.10071,1.10071,1.09907,62.23299,79.32118,0.0005563,0.0005632,22.75866,16.32445,30.97517,57.51776,0.59926,63.46869,0.07808,40.15752,62.98316,0,2,win
48497,48497,1681390500,1.10257,1.10271,1.10225,1.10225,2771,6,415650000,1.09913,1.10084,1.10084,1.09913,60.17956,91.09559,0.0005368,0.000558,26.29235,12.26148,32.0957,57.58483,0.61025,61.49271,0.07717,31.15559,34.8389,0,2,win
48547,48547,1681405500,1.10582,1.10592,1.10496,1.10502,4828,5,724200000,1.10073,1.10348,1.10348,1.10073,54.34392,25.18466,0.0009413,0.0010107,19.20051,16.92426,53.31319,57.27136,0.50173,57.97429,0.04165,11.07601,23.18619,1,2,loss
48568,48568,1681411800,1.10594,1.10596,1.10513,1.10514,3674,5,551100000,1.10158,1.10446,1.10446,1.10158,50.5985,51.87719,0.0002343,0.0002465,23.4135,14.10219,30.69604,71.59295,0.48519,57.70143,0.04798,71.75693,85.74748,0,2,loss
48586,48586,1681417200,1.1054,1.10555,1.10517,1.10526,2280,5,342000000,1.10219,1.10491,1.10491,1.10219,49.52507,-9.23468,9.79e-05,0.0001071,24.04607,23.07759,21.71553,61.68983,0.43255,58.45651,-0.01719,54.41283,78.47478,0,2,loss
48629,48629,1681430100,1.10464,1.10468,1.10455,1.10456,845,19,126750000,1.1031,1.10477,1.10477,1.1031,41.94904,-118.13161,-5.3e-05,-5.24e-05,5.38268,23.60939,33.71647,36.0839,0.1459,50.92886,-0.00272,23.66716,36.6234,1,2,loss
48679,48679,1681445100,1.10543,1.1055,1.10539,1.10546,1586,13,237900000,1.10383,1.10506,1.10506,1.10383,57.44121,48.19068,0.0001794,0.0001838,16.32481,10.952,42.04505,54.13145,0.62802,63.37797,0.0371,4.37378,14.97893,0,2,loss
48699,48699,1681451100,1.10671,1.10679,1.10666,1.10675,1727,13,259050000,1.10431,1.10587,1.10587,1.10431,60.35393,43.85403,0.0003901,0.0003994,22.24021,22.02428,40.71886,59.81964,0.62208,59.38325,0.06691,16.12795,30.53725,1,2,loss
48741,48741,1681463700,1.10678,1.10682,1.10663,1.10663,2165,5,324750000,1.10518,1.10665,1.10665,1.10518,46.64675,-46.38232,-1.2e-05,-2e-06,21.2209,23.58134,14.42095,41.53628,0.34426,42.17478,-0.01988,48.09269,57.63592,0,2,win
48747,48747,1681465500,1.1069,1.10696,1.10654,1.10663,2682,5,402300000,1.10527,1.10667,1.10667,1.10527,47.0118,-19.61205,-2.32e-05,-1.66e-05,15.36608,14.35753,11.63326,55.40077,0.387,44.16612,0.0226,51.49329,50.44245,1,2,win
48762,48762,1681470000,1.10648,1.10656,1.10607,1.10627,3419,5,512850000,1.10544,1.10659,1.10659,1.10544,44.57739,-99.33333,-5.26e-05,-5.05e-05,12.37524,21.98219,16.06448,48.04387,0.24302,40.85552,0.0,56.13504,59.28948,1,2,win
48795,48795,1681479900,1.10589,1.10616,1.10589,1.10595,2388,6,358200000,1.10558,1.10614,1.10614,1.10558,47.7421,-13.81254,-1.14e-05,-9.1e-06,17.98856,15.82342,17.74516,50.94102,0.43082,54.34943,0.01085,25.41285,43.81953,1,2,loss
48816,48816,1681486200,1.10561,1.10735,1.10285,1.10289,4228,15,634200000,1.10552,1.10563,1.10563,1.10552,22.32484,-188.36779,-0.0002237,-0.0001231,19.37622,21.35164,26.4039,54.6664,-0.25903,45.20168,-0.17469,55.34869,80.65524,1,2,loss
48831,48831,1681490700,1.10272,1.10296,1.10197,1.102,2657,6,398550000,1.10513,1.10429,1.10429,1.10513,34.10284,-69.50231,-0.0007259,-0.0007178,11.42714,17.08493,16.96369,29.77375,0.28301,39.50427,-0.04263,75.64917,70.66383,1,2,loss
48835,48835,1681491900,1.10167,1.10171,1.10016,1.10069,2926,18,438900000,1.105,1.10395,1.10395,1.105,30.36568,-272.34363,-0.0007662,-0.000701,9.52831,22.97399,22.3452,28.67735,0.20658,39.90148,-0.18409,37.78593,63.07682,1,2,loss
48851,48851,1681496700,1.09903,1.09903,1.09852,1.09881,2722,5,408300000,1.10429,1.10215,1.10215,1.10429,28.04332,-188.34183,-0.000886,-0.0008472,10.24855,33.76271,33.61993,35.8881,0.1767,34.73526,-0.13723,16.11793,48.63944,1,2,win
48906,48906,1681513200,1.09958,1.0996,1.09939,1.09958,1209,13,181350000,1.10198,1.09944,1.09944,1.10198,57.09496,24.13979,0.0001933,0.0002017,16.99671,21.76442,32.60037,65.19273,0.56384,58.65045,-0.02,22.14133,36.1644,1,2,win
48955,48955,1681700700,1.09842,1.09845,1.0981,1.09818,1331,13,199650000,1.10079,1.09884,1.09884,1.10079,36.80117,-126.48884,-0.000189,-0.0001827,13.32017,25.73001,37.45753,39.61535,0.18833,40.78512,-0.03277,25.09,20.72716,1,2,loss
48964,48964,1681703400,1.09813,1.09814,1.09776,1.09783,1658,13,248700000,1.10059,1.09872,1.09872,1.10059,35.96841,-246.67123,-0.0001375,-0.0001068,12.95562,37.92479,27.82007,38.36991,0.00362,37.08589,-0.04097,18.27068,40.92422,1,2,win
49000,49000,1681714200,1.0978,1.09786,1.09772,1.09779,989,14,148350000,1.09965,1.09786,1.09786,1.09965,51.908,1.88857,4.68e-05,4.86e-05,14.34783,16.99471,22.27657,46.68401,0.49154,47.23663,-0.02823,25.21624,18.7711,1,2,loss
49029,49029,1681722900,1.09915,1.09927,1.09882,1.09887,1925,6,288750000,1.09937,1.0984,1.0984,1.09937,56.39278,47.46552,0.000269,0.0002852,21.98423,13.48744,39.84871,63.25572,0.54661,65.29576,0.02276,20.01643,18.60792,1,2,loss
49049,49049,1681728900,1.09939,1.09952,1.09906,1.09912,2319,6,347850000,1.09932,1.09883,1.09883,1.09932,50.52024,24.87932,0.0001895,0.0002154,18.22684,22.85961,16.91778,64.3348,0.5114,51.7676,0.04733,35.21284,41.02621,0,2,win
49090,49090,1681741200,1.09757,1.09774,1.09737,1.09755,1907,5,286050000,1.09878,1.09798,1.09798,1.09878,42.95805,-97.37638,2.55e-05,5.32e-05,13.2261,22.80333,22.59038,64.75325,0.29102,50.61705,-0.01366,26.08475,51.96008,1,2,loss
49104,49104,1681745400,1.09787,1.09787,1.09673,1.09693,2796,18,419400000,1.09863,1.09784,1.09784,1.09863,37.70195,-138.55832,-4.29e-05,-2.82e-05,17.50348,21.6161,20.7523,48.80998,-0.04075,40.1157,-0.04101,58.84541,73.40426,1,2,loss
49191,49191,1681771500,1.0927,1.0927,1.09261,1.09265,1207,13,181050000,1.09503,1.0925,1.0925,1.09503,56.66272,43.46225,0.0001897,0.00019,13.48227,16.63487,40.45968,59.24968,0.60738,54.9124,0.02105,23.92235,54.98162,0,2,loss
