,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,EMA_200,EMA_50,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,cross,result
15469,15469,1667475000,0.97556,0.97586,0.97539,0.97582,2815,5,844500000,0.9822,0.97855,0.97855,0.9822,33.76474,-101.40931,-0.0009921,-0.0010198,11.73907,19.37703,38.5418,35.75571,0.32682,45.67,-0.06759,68.69582,39.82967,1,1,loss
15486,15486,1667480100,0.97376,0.97452,0.97373,0.97446,2846,5,853800000,0.98099,0.97649,0.97649,0.98099,42.91931,-41.11002,-0.0008723,-0.0009334,16.2442,24.41635,56.19369,35.85908,0.45517,41.58594,-0.08305,60.38804,29.14758,0,1,loss
15513,15513,1667488200,0.97497,0.97589,0.97497,0.97524,2929,5,878700000,0.97948,0.97526,0.97526,0.97948,55.91929,85.36549,2.4e-06,-2.97e-05,30.04567,23.09239,17.13376,42.85998,0.69838,51.98049,-0.01743,38.90837,22.66748,1,1,win
15523,15523,1667491200,0.97444,0.97564,0.97419,0.97543,2954,5,886200000,0.97905,0.97519,0.97519,0.97905,55.717,39.14061,7.67e-05,6.78e-05,19.94818,23.24358,11.58473,42.75319,0.82272,50.04631,0.14065,51.46308,55.7687,0,1,win
15525,15525,1667491800,0.97449,0.97608,0.97432,0.97593,2951,5,885300000,0.97898,0.97519,0.97519,0.97898,57.9655,119.4847,0.0001124,7.1e-05,19.75603,17.45851,10.40623,49.88469,1.12968,50.12394,0.07075,74.74199,58.17745,0,1,win
15566,15566,1667504100,0.97482,0.97524,0.9748,0.9752,2541,5,762300000,0.97803,0.97569,0.97569,0.97803,47.12823,-28.94599,-0.000378,-0.0003889,26.0875,20.19499,17.42747,34.90218,0.47788,55.91527,0.05335,61.42824,44.65515,0,1,win
15614,15614,1667518500,0.97471,0.97471,0.97463,0.97471,446,19,133800000,0.9769,0.9751,0.9751,0.9769,42.52123,-82.46874,-0.000157,-0.0001595,16.5357,10.68557,21.90083,29.51497,0.4441,44.98332,-0.01436,60.54226,51.78708,0,1,win
15642,15642,1667526900,0.97479,0.97487,0.97477,0.97483,1188,19,356400000,0.9764,0.97491,0.97491,0.9764,50.01155,-5.82391,-2.19e-05,-2.51e-05,18.21424,16.94308,23.42094,30.93311,0.48363,48.17064,-0.02256,51.82623,47.06202,1,1,win
15662,15662,1667532900,0.97563,0.97635,0.97563,0.97619,2556,12,766800000,0.97623,0.97522,0.97522,0.97623,68.30516,249.45355,0.0001542,0.000121,34.33647,20.94666,15.18704,64.3851,0.92341,62.93866,0.08304,66.13014,37.2466,0,1,win
15677,15677,1667537400,0.97621,0.97683,0.97614,0.97683,2451,12,735300000,0.97625,0.97574,0.97574,0.97625,66.0763,98.42588,0.0002827,0.0002777,17.92385,12.12977,15.53758,46.27002,0.81474,53.32553,0.04609,23.92805,20.1775,0,1,win
15692,15692,1667541900,0.97721,0.9775,0.9772,0.97743,1511,12,453300000,0.97636,0.97633,0.97633,0.97636,68.70215,137.68308,0.000312,0.0003035,36.5145,6.59866,38.1557,76.60682,0.81425,60.57617,0.0522,89.85083,84.53071,0,1,win
15740,15740,1667556300,0.97779,0.97822,0.97772,0.97816,2927,5,878100000,0.97691,0.97746,0.97746,0.97691,57.45211,59.09718,-0.0002068,-0.0002374,30.70421,20.91476,19.91908,47.31825,0.72841,56.82272,0.0317,73.49991,40.57484,0,1,loss
15769,15769,1667565000,0.97804,0.97867,0.97792,0.97854,2536,5,760800000,0.97715,0.97779,0.97779,0.97715,57.80434,72.19842,0.0001446,0.0001222,20.36743,13.28379,18.9708,64.30749,0.74042,52.77279,-0.02554,58.16289,49.8059,0,1,win
15785,15785,1667569800,0.97952,0.98023,0.97947,0.98022,2766,5,829800000,0.97752,0.97867,0.97867,0.97752,62.84749,73.0106,0.0004901,0.0004833,16.5477,14.99023,20.52796,50.34264,0.73973,53.15808,0.11235,15.01705,22.59861,1,1,loss
15796,15796,1667573100,0.98002,0.98243,0.97981,0.98184,2957,5,887100000,0.97772,0.97897,0.97897,0.97772,65.37705,220.43421,0.0003027,0.0002034,23.779,24.10054,25.66369,23.38368,1.00808,55.23815,0.23685,77.86851,50.67669,0,1,win
15812,15812,1667577900,0.98688,0.98904,0.98679,0.98875,2958,5,887400000,0.97896,0.98239,0.98239,0.97896,72.60418,95.85647,0.001761,0.0016959,33.30577,19.24814,23.82152,64.29153,0.75683,59.10824,0.24027,45.98376,29.46102,0,1,win
15849,15849,1667589000,0.99149,0.99243,0.99144,0.99213,2906,5,871800000,0.98274,0.98912,0.98912,0.98274,61.42588,119.21296,0.0005681,0.0005443,24.98109,9.13383,26.44074,71.44342,0.78638,56.84582,0.19896,93.25287,90.88193,0,1,win
15864,15864,1667593500,0.99252,0.99338,0.99245,0.99327,2802,5,840600000,0.98404,0.99047,0.99047,0.98404,67.14767,252.5842,0.0004518,0.0004327,33.18344,13.80418,19.99926,50.08144,0.86095,63.86723,0.12903,73.60589,44.04731,0,1,win
15908,15908,1667783100,0.99181,0.99251,0.99145,0.9921,999,53,299700000,0.98756,0.99287,0.99287,0.98756,43.98336,-19.15444,-0.000805,-0.0008444,19.3278,19.06518,16.61036,63.4644,0.45668,65.67139,0.1494,62.94308,48.69987,0,1,win
15939,15939,1667792400,0.99362,0.99383,0.99334,0.99342,2803,12,840900000,0.98906,0.99304,0.99304,0.98906,54.57375,54.46717,-6.58e-05,-9.13e-05,24.10327,24.69896,24.41547,50.54942,0.59151,44.53603,-0.01308,82.1914,53.08972,0,1,win
15957,15957,1667797800,0.99291,0.99351,0.99288,0.99344,2251,12,675300000,0.98974,0.99314,0.99314,0.98974,53.44223,16.52313,6.73e-05,6.64e-05,25.41026,23.40856,14.79286,42.24213,0.64823,48.98141,0.0564,20.36032,37.54587,0,1,win
15984,15984,1667805900,0.99433,0.99452,0.99425,0.9945,2264,12,679200000,0.99075,0.99372,0.99372,0.99075,60.84038,214.40101,0.0001648,0.0001452,29.37534,12.75366,23.5641,57.23063,1.04276,62.70771,0.07749,66.63692,39.6902,0,1,loss
16016,16016,1667815500,0.99311,0.99383,0.99293,0.9937,2897,5,869100000,0.99159,0.99367,0.99367,0.99159,53.0704,-7.76183,-0.0003134,-0.0003214,16.76924,16.47743,32.17361,43.27879,0.56684,47.81897,-0.05934,63.85292,40.43497,0,1,win
16074,16074,1667832900,0.99737,0.99873,0.99734,0.99868,2804,5,841200000,0.99445,0.99757,0.99757,0.99445,57.70563,70.17399,-9.26e-05,-0.0001541,27.70494,9.4247,30.6787,64.12793,0.86314,58.56995,0.06212,83.25261,71.54958,0,1,win
16086,16086,1667836500,0.99779,0.99934,0.99771,0.99934,2868,5,860400000,0.9949,0.99791,0.99791,0.9949,58.92543,84.75258,0.0001185,8.75e-05,21.65767,15.92563,25.997,57.35494,0.89975,57.77167,0.06609,33.20841,23.15629,1,1,win
16102,16102,1667841300,0.99959,1.00014,0.99923,0.99982,2941,5,882300000,0.99556,0.99859,0.99859,0.99556,58.44585,70.07576,0.0002621,0.0002533,20.30317,10.61575,19.96061,64.38259,0.71131,65.93812,-0.03599,51.25851,40.45812,0,1,loss
16110,16110,1667843700,0.99974,1.0002,0.99929,1.00004,2948,5,884400000,0.99583,0.99872,0.99872,0.99583,59.26279,132.22881,0.0001547,0.0001261,21.37883,11.33182,17.37591,71.52085,0.91204,65.02757,0.12415,69.44009,38.56872,0,1,loss
16123,16123,1667847600,0.99962,1.00001,0.99933,0.99998,2840,5,852000000,0.99629,0.99907,0.99907,0.99629,56.73844,72.15949,0.0001759,0.0001723,22.90109,12.14354,21.78964,64.30999,0.79057,64.51691,0.08107,55.52899,41.39454,0,1,win
16190,16190,1667867700,1.00184,1.00184,1.00174,1.00178,401,19,120300000,0.99922,1.00196,1.00196,0.99922,41.04112,-48.98347,-0.0001677,-0.0001735,20.25548,13.64979,26.7706,35.52319,0.39319,45.84284,-0.03094,88.57033,77.35638,0,1,win
16193,16193,1667868600,1.00155,1.00172,1.00155,1.00163,596,25,178800000,0.99929,1.00192,1.00192,0.99929,38.12574,-74.73114,-0.0001698,-0.000171,13.18557,19.20847,23.28985,50.47295,0.34416,45.40339,-0.03493,53.51824,66.46205,0,1,win
16239,16239,1667882400,1.00115,1.00127,1.00106,1.00126,1937,12,581100000,1.00019,1.00166,1.00166,1.00019,43.61202,-59.04523,-0.0002015,-0.0002025,14.7287,16.24098,13.75637,33.0387,0.43862,49.90163,-0.01997,62.81874,65.78171,0,1,loss
16246,16246,1667884500,1.001,1.00123,1.00099,1.00115,1901,12,570300000,1.00024,1.00149,1.00149,1.00024,46.21592,-7.08383,-0.0001975,-0.0002116,24.64699,16.32932,17.46688,55.73924,0.50665,55.1234,0.00999,79.42817,49.72363,1,1,loss
16277,16277,1667893800,1.00018,1.00062,1.00001,1.00053,2007,5,602100000,1.00037,1.00088,1.00088,1.00037,48.11669,-31.25513,-0.0002228,-0.0002364,15.71684,22.67702,46.08704,43.55164,0.50697,42.44643,0.004,94.30046,72.80226,0,1,loss
16279,16279,1667894400,0.9995,1.00065,0.99949,1.00058,2417,5,725100000,1.00036,1.00081,1.00081,1.00036,50.72004,-47.24257,-0.0002266,-0.0002405,13.1844,22.69745,41.79949,50.13257,0.58586,44.34539,0.008,78.06433,81.57653,0,1,loss
16287,16287,1667896800,0.99993,1.0005,0.99992,1.00045,2110,5,633000000,1.00036,1.00066,1.00066,1.00036,50.75922,17.42919,-0.0001492,-0.0001747,15.71846,21.85306,34.41374,47.52851,0.61628,46.83284,0.013,75.71192,70.04573,1,1,loss
16299,16299,1667900400,0.99934,0.99968,0.9991,0.99959,2546,5,763800000,1.00025,1.0002,1.0002,1.00025,46.21997,-51.87437,-0.0002892,-0.0002928,22.22088,21.31271,19.52689,36.12626,0.4012,52.47493,-0.08596,59.95503,56.2123,0,1,loss
16310,16310,1667903700,0.9993,1.00009,0.99926,0.99994,2782,5,834600000,1.00016,0.9999,0.9999,1.00016,53.87959,83.8534,-0.0001877,-0.0002304,24.85769,15.3326,16.52003,51.1417,0.74106,56.30552,0.06004,64.27481,40.88337,1,1,loss
16320,16320,1667906700,0.99877,0.99934,0.9987,0.999,2688,5,806400000,1.00001,0.99945,0.99945,1.00001,49.7529,5.95497,-0.0002981,-0.0003326,26.23968,15.12478,22.66717,56.67557,0.51567,57.36232,0.01301,67.51176,52.38457,0,1,win
16342,16342,1667913300,0.99982,1.0003,0.99971,1.00024,2514,5,754200000,0.99996,0.99963,0.99963,0.99996,57.88297,101.10742,0.0001483,0.0001284,20.9507,17.57499,19.19662,41.51856,0.67266,56.80198,0.04801,63.10563,40.34935,0,1,loss
16366,16366,1667920500,0.99953,0.99991,0.99934,0.99968,2752,5,825600000,0.99988,0.99958,0.99958,0.99988,52.16429,38.74346,-7.45e-05,-9.35e-05,23.60746,14.09749,15.98577,43.62145,0.61152,57.20302,0.06807,84.66309,77.84119,0,1,win
16407,16407,1667932800,1.00807,1.00885,1.00807,1.00878,2865,5,859500000,1.00116,1.00376,1.00376,1.00116,77.8723,132.87658,0.0016574,0.0016474,32.59811,5.49415,53.81121,85.60413,0.67046,75.47638,0.1897,69.16006,52.56461,0,1,loss
16445,16445,1667944200,1.00681,1.00755,1.00679,1.00729,2886,13,865800000,1.0032,1.00654,1.00654,1.0032,54.19948,39.26344,-0.0002538,-0.0002986,24.24253,17.54493,32.02758,46.17614,0.59541,59.46055,0.03873,99.37626,90.58856,0,1,win
16464,16464,1667949900,1.00743,1.00755,1.0074,1.00753,1286,18,385800000,1.00393,1.00699,1.00699,1.00393,54.97362,29.88125,4.23e-05,3.98e-05,32.08,12.77757,24.27355,32.38233,0.55656,50.68031,0.01489,43.22052,26.59252,1,1,loss
16481,16481,1667955000,1.00727,1.00732,1.00719,1.0073,1168,19,350400000,1.00445,1.00712,1.00712,1.00445,51.39297,7.08383,-1.9e-06,-2.7e-06,10.53836,13.47899,13.15894,61.49305,0.56019,58.5043,0.00993,59.20197,47.79639,1,1,win
16512,16512,1667964300,1.00672,1.00686,1.0065,1.00681,2384,12,715200000,1.00515,1.00701,1.00701,1.00515,48.18835,-19.34099,-0.0001948,-0.0002137,15.12511,19.11374,23.22638,58.85132,0.50082,56.68836,0.01192,83.55132,72.14515,0,1,win
16519,16519,1667966400,1.00625,1.00659,1.00625,1.00642,2588,12,776400000,1.00524,1.00688,1.00688,1.00524,43.51493,-60.31586,-0.0001907,-0.0001911,16.42974,18.6455,14.37919,56.01323,0.42017,55.23324,-0.00596,52.45244,54.87589,1,1,win
16557,16557,1667977800,1.00695,1.00721,1.0069,1.00712,2268,12,680400000,1.00588,1.0071,1.0071,1.00588,51.33311,31.43304,-0.0001011,-0.0001189,17.38604,15.24023,20.72845,65.5241,0.57382,57.26782,0.04868,80.96065,67.79221,1,1,loss
16564,16564,1667979900,1.00659,1.00707,1.00654,1.00704,2405,5,721500000,1.00595,1.00704,1.00704,1.00595,51.27765,8.95116,-9.27e-05,-9.99e-05,20.7681,24.11282,18.8745,57.37583,0.60651,54.21225,0.01688,45.15732,47.72622,1,1,loss
16579,16579,1667984400,1.00579,1.00658,1.00579,1.00657,2651,5,795300000,1.00599,1.00667,1.00667,1.00599,51.79896,-15.33413,-0.0002206,-0.0002314,21.36726,26.35246,23.36859,42.41418,0.59189,50.54066,-0.00695,54.65549,48.00739,1,1,win
16626,16626,1667998500,1.00502,1.00507,1.0044,1.0045,2722,5,816600000,1.00598,1.00574,1.00574,1.00598,43.79353,-33.3102,-0.0005752,-0.0005962,14.8122,15.9567,35.66854,63.84973,0.39031,47.47588,-0.01294,65.1766,49.39229,0,1,win
16664,16664,1668009900,1.00326,1.00347,1.0029,1.00302,2796,5,838800000,1.00547,1.0044,1.0044,1.00547,40.35069,-43.7797,-0.0005345,-0.00054,19.50035,16.74662,19.6501,35.61418,0.36994,49.0059,-0.14435,61.26098,51.78411,0,1,win
16675,16675,1668013200,1.00177,1.00469,1.00173,1.00467,2956,5,886800000,1.00516,1.00372,1.00372,1.00516,61.58869,133.75171,-0.0003864,-0.000545,24.31449,17.13216,15.70359,35.99818,0.94857,52.13515,0.14054,54.76472,42.92122,0,1,win
16688,16688,1668017100,1.00336,1.00493,1.00334,1.00475,2952,5,885600000,1.00501,1.00376,1.00376,1.00501,57.83717,51.38307,-3.98e-05,-6.81e-05,33.46786,14.07244,23.26005,57.16774,0.71082,58.11889,-0.20262,40.18039,29.19601,1,1,loss
16725,16725,1668028200,1.00119,1.00144,1.00076,1.00115,2635,5,790500000,1.00426,1.00255,1.00255,1.00426,40.71612,-52.99684,-0.0006048,-0.0006103,12.54788,15.76296,44.20346,49.01677,0.38341,42.42226,-0.1257,59.21062,53.2344,1,1,loss
16735,16735,1668031200,1.00021,1.00049,1.0001,1.00041,2840,13,852000000,1.00388,1.00181,1.00181,1.00388,42.8536,-52.78553,-0.0005881,-0.0006208,15.2567,17.57739,40.68708,50.62456,0.44163,43.64648,-0.05195,87.28512,82.13826,1,1,win
16765,16765,1668040200,1.00089,1.00114,1.00085,1.00104,1158,18,347400000,1.00313,1.00122,1.00122,1.00313,51.43406,14.1272,-2.74e-05,-3.25e-05,26.79133,10.8414,22.90886,64.2358,0.57058,52.88136,-0.03695,55.59564,51.22876,1,1,win
16795,16795,1668049200,1.00204,1.00254,1.00203,1.00247,2185,12,655500000,1.00273,1.00158,1.00158,1.00273,62.72189,108.22888,0.0002793,0.0002687,32.17059,18.45888,36.48982,61.98893,0.76782,59.72124,0.10085,27.13651,24.63055,1,1,loss
16820,16820,1668056700,1.00174,1.00232,1.00174,1.00229,2436,12,730800000,1.00255,1.00174,1.00174,1.00255,58.17224,68.10883,-5.89e-05,-9.27e-05,28.57288,9.66349,21.68125,42.10379,0.74859,50.89761,0.08088,82.87843,61.54112,0,1,win
16843,16843,1668063600,1.00281,1.00335,1.00255,1.00302,2366,12,709800000,1.00254,1.00221,1.00221,1.00254,63.22214,172.36275,0.0001852,0.0001661,29.76778,8.28441,32.44489,57.78406,0.74266,60.4228,0.02992,69.43334,45.82108,0,1,win
16855,16855,1668067200,1.0034,1.00383,1.00325,1.00368,2674,5,802200000,1.00264,1.00268,1.00268,1.00264,66.64612,82.61579,0.0003012,0.0002994,23.19591,8.99909,44.08101,72.48731,0.79522,65.36385,0.0658,53.65366,49.34847,0,1,loss
16864,16864,1668069900,1.00399,1.00427,1.00398,1.00418,2362,5,708600000,1.00271,1.00293,1.00293,1.00271,65.50143,267.23864,0.0002427,0.000218,35.77258,14.34273,31.83833,43.87556,0.857,62.56595,0.08572,72.79521,45.78575,0,1,loss
16914,16914,1668084900,0.99432,0.99546,0.99424,0.99546,2719,5,815700000,1.00099,0.99809,0.99809,1.00099,41.64365,-59.34927,-0.0011982,-0.0012417,14.27451,18.08045,50.07903,42.66682,0.42053,45.70988,-0.05923,84.64104,81.36735,0,1,loss
16917,16917,1668085800,0.99371,0.99438,0.99366,0.99429,2789,5,836700000,1.00079,0.99763,0.99763,1.00079,37.97931,-83.53679,-0.0011994,-0.0012299,13.73662,22.21971,42.22289,42.32039,0.34189,43.7358,-0.2398,68.87035,74.17505,1,1,win
17010,17010,1668113700,1.01506,1.01581,1.01489,1.01573,2656,5,796800000,1.00708,1.01403,1.01403,1.00708,54.63057,68.5244,-2.07e-05,-5.78e-05,26.33507,24.21002,15.7714,71.56166,0.66207,48.02886,0.15185,76.53117,70.29641,0,1,win
17086,17086,1668136500,1.0183,1.01864,1.01801,1.01834,2524,12,757200000,1.01347,1.01878,1.01878,1.01347,42.14424,-53.44607,-0.000316,-0.0003226,19.91011,15.3032,19.14689,42.1711,0.38861,53.89503,-0.05006,76.89037,82.35629,0,1,loss
17096,17096,1668139500,1.01697,1.01823,1.01693,1.01808,2645,12,793500000,1.01382,1.01826,1.01826,1.01382,51.7562,0.65775,-0.0005094,-0.0005193,18.06613,15.90996,31.62391,35.18801,0.59089,53.83564,-0.02062,51.90859,25.67944,0,1,win
17127,17127,1668148800,1.01817,1.01895,1.01813,1.01893,2073,12,621900000,1.01505,1.01835,1.01835,1.01505,59.03137,93.29117,4.6e-06,-2.86e-05,30.04422,13.71656,22.78398,50.88209,0.86085,52.80033,0.04517,85.81221,71.03549,0,1,win
17159,17159,1668158400,1.02272,1.02344,1.02271,1.02323,2831,5,849300000,1.01676,1.02063,1.02063,1.01676,66.10792,191.07403,0.0005596,0.0005252,26.64173,12.04394,25.9912,51.06543,0.73752,56.99897,0.12721,80.82834,51.04778,0,1,win
17173,17173,1668162600,1.02439,1.02485,1.02422,1.02467,2764,5,829200000,1.01768,1.022,1.022,1.01768,67.42768,114.88561,0.0007207,0.0007141,31.06674,12.75473,32.06496,63.6599,0.7835,64.10135,0.13584,60.42094,42.78538,1,1,win
17193,17193,1668168600,1.02603,1.02729,1.0258,1.0272,2907,5,872100000,1.01916,1.02413,1.02413,1.01916,64.86367,101.2938,0.0006869,0.0006602,35.36187,18.91616,28.69662,43.0035,0.75055,55.86519,0.15015,57.61679,51.58377,0,1,loss
17199,17199,1668170400,1.0273,1.02732,1.02633,1.02696,2888,5,866400000,1.01959,1.02466,1.02466,1.01959,58.74902,93.52167,0.0006269,0.0006257,29.83737,22.62494,20.93597,64.32783,0.78624,49.64848,0.18926,61.94344,47.77672,0,1,loss
17207,17207,1668172800,1.02728,1.0278,1.02695,1.02745,2834,5,850200000,1.02012,1.02516,1.02516,1.02012,60.74704,152.99234,0.0004498,0.0004493,30.22106,15.36284,17.6475,50.14657,0.82192,56.95556,0.15011,65.03619,47.30427,0,1,win
17226,17226,1668178500,1.03039,1.03133,1.03033,1.03085,2900,5,870000000,1.02169,1.02737,1.02737,1.02169,70.22752,200.16029,0.0008836,0.0008405,29.12618,12.68435,26.89989,71.42534,0.78726,58.62094,0.17687,69.67004,41.65005,0,1,win
17254,17254,1668186900,1.03045,1.03095,1.03005,1.03052,2941,5,882300000,1.02376,1.0291,1.0291,1.02376,57.09234,36.34871,-0.0001384,-0.000171,22.39227,19.80614,24.90119,35.88831,0.61698,54.45502,-0.05043,69.43175,55.01179,0,1,win
17292,17292,1668198300,1.03439,1.03532,1.03437,1.03509,2728,5,818400000,1.02668,1.03241,1.03241,1.02668,70.22982,199.70822,0.0006531,0.0006414,30.32309,7.62516,34.20502,57.0522,0.85636,64.18038,0.11413,80.80486,57.31412,0,1,win
17350,17350,1668388500,1.03169,1.03196,1.03164,1.0318,2769,19,830700000,1.03004,1.03349,1.03349,1.03004,36.68917,-46.7199,-0.0008527,-0.0008775,15.80673,13.36404,22.32743,36.66911,0.40117,54.57671,0.03587,87.17972,74.04453,1,1,win
17395,17395,1668402000,1.03253,1.03272,1.03229,1.03256,2793,12,837900000,1.03101,1.03278,1.03278,1.03101,50.07656,12.52628,-0.0001621,-0.0001726,18.44994,12.08212,20.33957,56.90997,0.54832,63.36047,-0.03195,78.74459,57.30624,1,1,loss
17429,17429,1668412200,1.0306,1.03081,1.03033,1.03043,2846,5,853800000,1.03114,1.03159,1.03159,1.03114,38.04541,-58.58748,-0.0004508,-0.0004607,20.27941,18.83792,30.71139,35.52275,0.41615,40.82725,-0.07952,76.8154,57.19982,1,1,win
17431,17431,1668412800,1.02999,1.03059,1.02999,1.03056,2896,5,868800000,1.03112,1.03149,1.03149,1.03112,43.75409,-65.21739,-0.0004275,-0.0004551,16.76214,22.27437,27.12012,35.67447,0.46758,43.36942,-0.03686,75.11453,75.60807,1,1,win
17454,17454,1668419700,1.03189,1.03274,1.03153,1.03271,2925,5,877500000,1.03124,1.03167,1.03167,1.03124,63.52115,91.006,0.0002565,0.0002261,22.9806,18.58817,20.87776,57.05422,0.78004,55.59636,0.02712,31.30058,15.72189,1,1,win
17464,17464,1668422700,1.03339,1.03411,1.03321,1.03402,2920,5,876000000,1.03147,1.03231,1.03231,1.03147,61.63191,87.37504,0.0005428,0.000519,25.97522,18.86582,19.31394,50.0172,0.7867,54.44519,0.22681,25.11611,19.40312,0,1,loss
17501,17501,1668433800,1.02815,1.02844,1.028,1.02816,2875,5,862500000,1.03105,1.0302,1.0302,1.03105,38.33309,-74.33926,-0.0008642,-0.0008919,17.20807,26.28931,38.98906,57.25548,0.39206,41.00961,-0.0962,61.05004,38.89732,1,1,win
17541,17541,1668445800,1.03223,1.03248,1.03206,1.03234,2951,5,885300000,1.03099,1.03096,1.03096,1.03099,59.11889,118.4412,0.0002669,0.0002213,25.1731,13.79633,27.84253,57.33615,0.7417,59.11999,0.06785,84.90643,68.18591,0,1,win
17580,17580,1668457500,1.03478,1.03533,1.0347,1.03528,2876,5,862800000,1.03186,1.03323,1.03323,1.03186,63.82584,209.57064,0.0003526,0.0003004,24.5969,14.45554,23.43762,57.27335,1.03094,59.72161,0.11895,94.04913,71.07132,0,1,loss
17624,17624,1668470700,1.03264,1.03293,1.03262,1.03293,1657,52,497100000,1.03262,1.03357,1.03357,1.03262,42.4993,-48.04735,-0.0004002,-0.0004229,19.46408,23.17634,41.12875,52.06551,0.45022,48.00207,-0.00097,72.84552,73.18251,1,1,loss
17636,17636,1668474300,1.03222,1.03265,1.03222,1.03234,2204,19,661200000,1.03261,1.03319,1.03319,1.03261,36.28973,-113.19109,-0.000313,-0.0003162,15.21241,26.51569,32.04213,30.00024,0.31881,42.23957,-0.05712,19.33837,13.94961,1,1,loss
17641,17641,1668475800,1.0321,1.03246,1.0321,1.03246,2379,19,713700000,1.03259,1.03301,1.03301,1.03259,46.41196,-49.82476,-0.0002958,-0.0003152,23.86247,22.93738,27.00609,37.35207,0.46762,55.36438,-0.03873,70.37073,52.63231,0,1,loss
17647,17647,1668477600,1.03188,1.03241,1.03188,1.03211,2686,12,805800000,1.03257,1.03281,1.03281,1.03257,43.50335,-52.89874,-0.0002689,-0.0002809,25.77873,28.88422,21.92418,43.22661,0.3662,52.63697,-0.01163,54.65227,53.25847,0,1,win
17659,17659,1668481200,1.03182,1.03225,1.03172,1.03192,2561,12,768300000,1.0325,1.0325,1.0325,1.0325,45.16761,-43.1449,-0.0001859,-0.0001894,21.11128,23.98118,17.15762,57.03497,0.3758,50.13254,-0.01841,38.93375,36.20187,1,1,win
17662,17662,1668482100,1.03166,1.03224,1.03156,1.03213,2756,12,826800000,1.03248,1.03243,1.03243,1.03248,50.39299,-6.05602,-0.0001725,-0.0001905,21.97795,22.01209,15.90422,56.61756,0.61136,53.81113,0.0,58.80939,52.54262,1,1,win
17669,17669,1668484200,1.03178,1.03233,1.03176,1.03213,2767,12,830100000,1.03245,1.0323,1.0323,1.03245,51.46594,35.57946,-0.0001179,-0.0001389,24.90843,21.49126,15.53208,43.3229,0.64398,55.05536,0.06787,52.04547,43.87594,1,1,win
17693,17693,1668491400,1.03227,1.03231,1.03192,1.03197,2539,12,761700000,1.03235,1.03211,1.03211,1.03235,49.78771,17.10229,-4.37e-05,-4.6e-05,19.84228,12.87398,18.21684,57.28543,0.45771,45.7088,0.00678,51.99243,28.48906,1,1,win
17702,17702,1668494100,1.03197,1.03201,1.03172,1.03198,2474,12,742200000,1.03232,1.03207,1.03207,1.03232,50.17169,-12.31061,-2.31e-05,-2.58e-05,16.83031,17.48722,12.99591,36.28686,0.55552,57.91484,0.03393,50.82383,41.48146,1,1,win
17725,17725,1668501000,1.03348,1.03372,1.03337,1.0336,2700,5,810000000,1.03244,1.03262,1.03262,1.03244,65.08111,174.86841,0.0002826,0.0002691,25.9974,13.91327,21.72548,56.28119,0.72798,54.70982,0.07068,62.11609,36.13294,0,1,win
17772,17772,1668515100,1.04109,1.0414,1.04064,1.04133,2886,5,865800000,1.03495,1.03861,1.03861,1.03495,62.80433,122.1005,0.0005392,0.0005241,19.61377,7.94919,32.18114,71.36656,0.85658,57.69207,0.17797,86.57283,69.19782,0,1,win
